Sales_Date,Product_ID,Product_Name,Price,Cost,Sales_Quantity,Initial_Stock,End_Stock
08/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,982,962
08/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,970,956
08/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,986,986
08/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,968,953
08/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,981,970
08/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,994,987
09/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
09/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,962,947
09/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,964,953
09/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,962,942
09/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,962,950
09/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,956,954
09/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,986,982
09/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,953,938
09/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,970,970
09/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,987,969
10/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
10/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,947,933
10/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,953,949
10/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,942,929
10/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,950,946
10/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,954,935
10/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,982,969
10/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,938,927
10/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,970,966
10/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,969,954
11/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
11/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,933,930
11/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,949,945
11/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,929,909
11/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,946,931
11/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,935,926
11/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,969,965
11/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,927,924
11/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,966,960
11/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,954,953
12/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
12/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,930,930
12/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,945,930
12/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,909,900
12/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,931,912
12/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,926,923
12/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,965,953
12/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,924,909
12/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,960,942
12/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,953,952
13/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
13/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,983
13/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,982
13/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,981
13/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,984
13/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,1000
13/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,1000
13/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,990
13/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,989
13/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,996
14/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
14/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,983,983
14/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,982,971
14/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,981,979
14/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,984,973
14/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,990
14/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,991
14/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,990,978
14/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,989,989
14/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,996,985
15/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
15/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,983,966
15/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,971,962
15/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,979,978
15/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,973,960
15/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,990,983
15/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,991,975
15/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,978,977
15/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,989,971
15/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,985,967
16/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
16/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,966,946
16/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,962,959
16/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,978,972
16/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,960,952
16/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,983,973
16/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,975,963
16/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,977,957
16/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,971,968
16/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,967,964
17/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
17/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,946,944
17/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,959,956
17/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,972,968
17/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,952,943
17/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,973,958
17/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,963,961
17/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,957,940
17/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,968,960
17/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,964,948
18/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
18/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,944,928
18/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,956,940
18/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,968,964
18/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,943,937
18/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,958,950
18/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,961,959
18/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,940,924
18/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,960,949
18/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,948,929
19/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
19/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,928,912
19/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,940,922
19/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,964,952
19/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,937,922
19/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,950,942
19/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,959,948
19/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,924,913
19/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,949,931
19/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,929,921
20/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
20/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,982
20/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,996
20/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,987
20/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,994
20/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,980
20/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,985
20/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,998
20/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,981
20/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,989
21/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
21/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,982,962
21/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,996,976
21/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,987,967
21/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,994,975
21/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,980,968
21/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,985,979
21/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,998,989
21/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,981,978
21/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,989,983
22/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
22/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,962,952
22/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,976,965
22/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,967,963
22/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,975,962
22/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,968,954
22/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,979,962
22/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,989,981
22/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,978,976
22/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,983,974
23/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
23/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,952,946
23/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,965,956
23/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,963,947
23/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,962,951
23/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,954,947
23/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,962,950
23/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,981,973
23/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,976,971
23/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,974,957
24/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
24/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,946,941
24/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,956,944
24/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,947,943
24/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,951,950
24/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,947,932
24/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,950,943
24/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,973,973
24/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,971,967
24/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,957,938
25/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
25/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,941,938
25/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,944,933
25/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,943,937
25/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,950,934
25/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,932,914
25/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,943,938
25/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,973,967
25/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,967,955
25/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,938,929
26/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
26/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,938,926
26/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,933,926
26/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,937,931
26/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,934,916
26/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,914,895
26/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,938,921
26/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,967,959
26/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,955,953
26/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,929,923
27/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
27/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,984
27/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,995
27/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,998
27/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,1000
27/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,980
27/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,995
27/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,989
27/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,988
27/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,988
28/02/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
28/02/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,984,969
28/02/2023,P0063,Modern Baju Kurung,120.63,154.65,9,995,992
28/02/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,998,984
28/02/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,988
28/02/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,980,976
28/02/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,995,985
28/02/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,989,987
28/02/2023,P0081,Casual Baju Kurung,325.12,298.43,9,988,968
28/02/2023,P0091,Kurta with Batik Print,268.96,142.99,9,988,970
01/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
01/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,969,961
01/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,992,992
01/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,984,967
01/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,988,969
01/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,976,962
01/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,985,972
01/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,987,967
01/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,968,954
01/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,970,968
02/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
02/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,961,952
02/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,992,981
02/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,967,957
02/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,969,954
02/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,962,957
02/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,972,965
02/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,967,947
02/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,954,943
02/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,968,961
03/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
03/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,952,948
03/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,981,973
03/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,957,950
03/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,954,951
03/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,957,941
03/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,965,962
03/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,947,947
03/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,943,926
03/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,961,941
04/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
04/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,948,936
04/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,973,956
04/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,950,938
04/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,951,932
04/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,941,936
04/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,962,960
04/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,947,929
04/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,926,911
04/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,941,937
05/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
05/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,936,919
05/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,956,956
05/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,938,937
05/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,932,918
05/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,936,936
05/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,960,956
05/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,929,912
05/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,911,902
05/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,937,923
06/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
06/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,984
06/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,992
06/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,990
06/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,984
06/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,999
06/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,1000
06/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,998
06/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,980
06/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,1000
07/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
07/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,984,968
07/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,992,990
07/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,990,975
07/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,984,964
07/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,999,994
07/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,996
07/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,998,978
07/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,980,975
07/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,996
08/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
08/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,968,959
08/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,990,977
08/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,975,971
08/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,964,944
08/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,994,974
08/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,996,980
08/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,978,970
08/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,975,966
08/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,996,983
09/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
09/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,959,947
09/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,977,970
09/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,971,953
09/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,944,944
09/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,974,958
09/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,980,980
09/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,970,969
09/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,966,954
09/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,983,976
10/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
10/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,947,930
10/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,970,966
10/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,953,952
10/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,944,938
10/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,958,947
10/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,980,980
10/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,969,953
10/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,954,952
10/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,976,961
11/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
11/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,930,910
11/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,966,948
11/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,952,938
11/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,938,924
11/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,947,937
11/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,980,979
11/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,953,947
11/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,952,948
11/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,961,956
12/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
12/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,910,909
12/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,948,947
12/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,938,933
12/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,924,923
12/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,937,919
12/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,979,965
12/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,947,928
12/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,948,931
12/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,956,951
13/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
13/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,982
13/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,991
13/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,986
13/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,1000
13/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,997
13/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,996
13/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,984
13/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,991
13/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,991
14/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
14/03/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,982,981
14/03/2023,P0063,Modern Baju Kurung,120.63,154.65,9,991,979
14/03/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,986,967
14/03/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,984
14/03/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,997,996
14/03/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,996,976
14/03/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,984,974
14/03/2023,P0081,Casual Baju Kurung,325.12,298.43,9,991,987
14/03/2023,P0091,Kurta with Batik Print,268.96,142.99,9,991,981
15/03/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
